timestamp,button 1,raw EMG 0,raw EMG 1,bandpass EMG 0,bandpass EMG 1,bandpass EMG envelope 0,bandpass EMG envelope 1,elapsed Time (ms),button 0
1722037288,0,-1.45,-0.27,-0.15,0.18,0.04,0.11,4257039,0
1722037288,0,-0.45,-0.27,0.31,0.13,0.04,0.11,4257057,0
1722037288,0,-0.45,0.73,0.29,0.47,0.04,0.11,4257074,0
1722037288,0,-0.45,0.73,0.2,0.38,0.04,0.11,4257091,0
1722037288,0,-0.45,0.73,0.12,0.25,0.04,0.11,4257109,0
1722037288,0,-0.45,0.73,0.07,0.15,0.04,0.1,4257126,0
1722037288,0,-0.45,-0.27,0.04,-0.31,0.04,0.1,4257144,0
1722037288,0,0.55,-1.27,0.42,-0.68,0.04,0.1,4257161,0
1722037288,0,0.55,-1.27,0.35,-0.53,0.04,0.1,4257178,0
1722037288,0,0.55,-0.27,0.23,0.05,0.04,0.1,4257196,0
1722037288,0,0.55,-0.27,0.14,0.13,0.04,0.1,4257213,0
1722037288,0,0.55,-1.27,0.08,-0.29,0.04,0.1,4257231,0
1722037288,0,0.55,-0.27,0.05,0.12,0.04,0.1,4257247,0
1722037288,0,0.55,-1.27,0.03,-0.24,0.04,0.1,4257265,0
1722037288,0,0.55,-1.27,0.01,-0.23,0.04,0.1,4257283,0
1722037288,0,-0.45,-2.27,-0.38,-0.55,0.04,0.1,4257300,0
1722037288,0,-0.45,-2.27,-0.33,-0.43,0.04,0.1,4257318,0
1722037288,0,-0.45,-2.27,-0.22,-0.28,0.04,0.1,4257335,0
1722037288,0,-0.45,-2.27,-0.13,-0.17,0.04,0.1,4257352,0
1722037288,0,-1.45,-3.27,-0.47,-0.49,0.04,0.1,4257370,0
1722037288,0,-1.45,-1.27,-0.38,0.39,0.04,0.1,4257388,0
1722037288,0,-1.45,-1.27,-0.25,0.42,0.04,0.1,4257406,0
1722037288,0,-0.45,-0.27,0.24,0.69,0.04,0.1,4257423,0
1722037288,0,-0.45,-0.27,0.25,0.52,0.04,0.1,4257441,0
1722037288,0,-0.45,0.73,0.17,0.72,0.04,0.1,4257458,0
1722037288,0,0.55,0.73,0.5,0.53,0.04,0.11,4257474,0
1722037288,0,0.55,0.73,0.4,0.34,0.04,0.11,4257492,0
1722037288,0,0.55,2.73,0.26,0.99,0.04,0.11,4257509,0
1722037288,0,0.55,2.73,0.16,0.79,0.04,0.11,4257527,0
1722037288,0,0.55,3.73,0.09,0.91,0.04,0.11,4257544,0
1722037288,0,1.55,3.73,0.45,0.65,0.04,0.12,4257561,0
1722037288,0,0.55,3.73,-0.03,0.4,0.04,0.12,4257579,0
1722037288,0,1.55,1.73,0.3,-0.55,0.04,0.12,4257596,0
1722037288,0,0.55,0.73,-0.13,-0.93,0.05,0.13,4257614,0
1722037288,0,0.55,-0.27,-0.16,-1.1,0.05,0.13,4257631,0
1722037288,0,1.55,-1.27,0.27,-1.18,0.05,0.14,4257648,0
1722037288,0,0.55,-2.27,-0.13,-1.22,0.05,0.14,4257666,0
1722037288,0,-0.45,-2.27,-0.55,-0.85,0.05,0.15,4257683,0
1722037288,0,-0.45,-3.27,-0.45,-0.92,0.05,0.15,4257701,0
1722037288,0,-0.45,-2.27,-0.29,-0.25,0.05,0.16,4257718,0
1722037288,0,-1.45,-3.27,-0.57,-0.46,0.05,0.16,4257736,0
1722037288,0,-1.45,-2.27,-0.44,0.04,0.05,0.17,4257754,0
1722037289,0,-1.45,-2.27,-0.28,0.11,0.05,0.17,4257771,0
1722037289,0,-1.45,-2.27,-0.17,0.09,0.05,0.17,4257789,0
1722037289,0,-1.45,-1.27,-0.1,0.45,0.05,0.18,4257806,0
1722037289,0,-1.45,-1.27,-0.06,0.37,0.05,0.18,4257824,0
1722037289,0,-1.45,-0.27,-0.03,0.64,0.05,0.18,4257841,0
1722037289,0,-0.45,-0.27,0.38,0.48,0.05,0.18,4257858,0
1722037289,0,-0.45,-0.27,0.33,0.31,0.05,0.18,4257876,0
1722037289,0,-0.45,0.73,0.22,0.58,0.05,0.17,4257893,0
1722037289,0,0.55,0.73,0.53,0.44,0.05,0.17,4257911,0
1722037289,0,0.55,0.73,0.41,0.28,0.05,0.17,4257928,0
1722037289,0,0.55,-0.27,0.27,-0.22,0.05,0.17,4257945,0
1722037289,0,0.55,-0.27,0.16,-0.24,0.05,0.17,4257963,0
1722037289,0,0.55,-0.27,0.09,-0.17,0.05,0.17,4257980,0
1722037289,0,0.55,-0.27,0.05,-0.1,0.05,0.17,4257998,0
1722037289,0,0.55,-0.27,0.03,-0.06,0.05,0.17,4258015,0
1722037289,0,0.55,-1.27,0.02,-0.43,0.05,0.17,4258032,0
1722037289,0,-0.45,-1.27,-0.38,-0.36,0.05,0.17,4258050,0
1722037289,0,-0.45,-1.27,-0.33,-0.24,0.05,0.16,4258067,0
1722037289,0,-0.45,-1.27,-0.22,-0.14,0.05,0.16,4258085,0
1722037289,0,-1.45,-0.27,-0.53,0.31,0.05,0.16,4258103,0
1722037289,0,-1.45,-0.27,-0.42,0.29,0.05,0.16,4258120,0
1722037289,0,-1.45,-0.27,-0.27,0.2,0.05,0.16,4258138,0
1722037289,0,-1.45,-0.27,-0.16,0.12,0.05,0.15,4258155,0
1722037289,0,-1.45,0.73,-0.09,0.46,0.05,0.15,4258173,0
1722037289,0,-0.45,0.73,0.34,0.38,0.05,0.15,4258190,0
1722037289,0,-0.45,0.73,0.31,0.25,0.05,0.15,4258208,0
1722037289,0,-0.45,0.73,0.21,0.15,0.05,0.15,4258225,0
1722037289,0,-0.45,0.73,0.13,0.09,0.05,0.15,4258242,0
1722037289,0,-0.45,1.73,0.07,0.44,0.05,0.15,4258260,0
1722037289,0,-0.45,1.73,0.04,0.37,0.05,0.14,4258276,0
1722037289,0,0.55,1.73,0.42,0.24,0.05,0.14,4258294,0
1722037289,0,0.55,1.73,0.35,0.14,0.05,0.14,4258311,0
1722037289,0,0.55,1.73,0.23,0.08,0.05,0.14,4258328,0
1722037289,0,0.55,1.73,0.14,0.05,0.05,0.14,4258346,0
1722037289,0,0.55,0.73,0.08,-0.37,0.05,0.14,4258363,0
1722037289,0,0.55,0.73,0.05,-0.32,0.05,0.13,4258381,0
1722037289,0,0.55,0.73,0.03,-0.22,0.05,0.13,4258398,0
1722037289,0,0.55,0.73,0.01,-0.13,0.05,0.13,4258415,0
1722037289,0,0.55,0.73,0.01,-0.08,0.05,0.13,4258433,0
1722037289,0,-0.45,-0.27,-0.39,-0.44,0.05,0.13,4258450,0
1722037289,0,-1.45,-0.27,-0.73,-0.36,0.05,0.13,4258468,0
1722037289,0,-1.45,0.73,-0.56,0.16,0.05,0.13,4258485,0
1722037289,0,-0.45,0.73,0.03,0.19,0.05,0.12,4258502,0
1722037289,0,-1.45,-0.27,-0.27,-0.25,0.05,0.12,4258520,0
1722037289,0,-1.45,0.73,-0.24,0.14,0.05,0.12,4258537,0
1722037289,0,-0.45,-0.27,0.23,-0.23,0.05,0.12,4258555,0
1722037289,0,-0.45,0.73,0.24,0.17,0.05,0.12,4258572,0
1722037289,0,-0.45,0.73,0.17,0.19,0.05,0.12,4258589,0
1722037289,0,-0.45,0.73,0.1,0.13,0.05,0.12,4258607,0
1722037289,0,-0.45,0.73,0.06,0.08,0.05,0.11,4258624,0
1722037289,0,-0.45,0.73,0.03,0.05,0.05,0.11,4258642,0
1722037289,0,-0.45,0.73,0.02,0.03,0.05,0.11,4258659,0
1722037289,0,-0.45,0.73,0.01,0.02,0.05,0.11,4258677,0
1722037289,0,0.55,0.73,0.4,0.01,0.05,0.11,4258694,0
1722037289,0,0.55,0.73,0.34,0,0.05,0.1,4258710,0
1722037289,0,-0.45,0.73,-0.17,0,0.05,0.1,4258728,0
1722037289,0,0.55,-0.27,0.19,-0.39,0.05,0.1,4258745,0
1722037289,0,0.55,-0.27,0.19,-0.34,0.05,0.1,4258763,0
1722037290,0,0.55,-0.27,0.13,-0.22,0.05,0.1,4258780,0
1722037290,0,0.55,-1.27,0.08,-0.53,0.05,0.09,4258797,0
1722037290,0,-0.45,-1.27,-0.34,-0.42,0.05,0.09,4258816,0
1722037290,0,-0.45,-1.27,-0.31,-0.27,0.05,0.09,4258833,0
1722037290,0,-0.45,-1.27,-0.21,-0.16,0.05,0.09,4258851,0
1722037290,0,-0.45,-1.27,-0.13,-0.09,0.05,0.09,4258868,0
1722037290,0,-1.45,-1.27,-0.47,-0.05,0.05,0.09,4258885,0
1722037290,0,-1.45,-2.27,-0.38,-0.42,0.05,0.09,4258904,0
1722037290,0,-1.45,-0.27,-0.25,0.43,0.05,0.09,4258921,0
1722037290,0,-1.45,-1.27,-0.15,0.05,0.05,0.09,4258939,0
1722037290,0,-0.45,-0.27,0.31,0.36,0.05,0.09,4258956,0
1722037290,0,-0.45,-0.27,0.29,0.3,0.05,0.09,4258973,0
1722037290,0,-0.45,-0.27,0.2,0.2,0.05,0.09,4258991,0
1722037290,0,0.55,-0.27,0.51,0.12,0.05,0.09,4259008,0
1722037290,0,0.55,-0.27,0.41,0.07,0.05,0.09,4259026,0
1722037290,0,0.55,-0.27,0.26,0.04,0.05,0.09,4259043,0
1722037290,0,0.55,-0.27,0.16,0.02,0.05,0.09,4259061,0
1722037290,0,0.55,-0.27,0.09,0.01,0.05,0.08,4259077,0
1722037290,0,0.55,-0.27,0.05,0.01,0.05,0.08,4259094,0
1722037290,0,1.55,-0.27,0.42,0,0.05,0.08,4259112,0
1722037290,0,2.55,-0.27,0.75,0,0.05,0.08,4259129,0
1722037290,0,1.55,-0.27,0.18,0,0.05,0.08,4259147,0
1722037290,0,0.55,-1.27,-0.37,-0.39,0.05,0.08,4259164,0
1722037290,0,0.55,-0.27,-0.34,0.06,0.05,0.07,4259181,0
1722037290,0,0.55,-1.27,-0.23,-0.28,0.05,0.07,4259199,0
1722037290,0,-0.45,-1.27,-0.54,-0.25,0.05,0.07,4259217,0
1722037290,0,-0.45,-1.27,-0.42,-0.17,0.06,0.07,4259235,0
1722037290,0,-0.45,-0.27,-0.27,0.29,0.06,0.07,4259252,0
1722037290,0,-0.45,-0.27,-0.16,0.28,0.06,0.07,4259269,0
1722037290,0,0.55,-0.27,0.3,0.19,0.06,0.07,4259287,0
1722037290,0,0.55,0.73,0.28,0.51,0.06,0.07,4259304,0
1722037290,0,0.55,0.73,0.19,0.41,0.06,0.07,4259322,0
1722037290,0,0.55,0.73,0.12,0.26,0.06,0.07,4259338,0
1722037290,0,1.55,1.73,0.46,0.55,0.06,0.07,4259355,0
1722037290,0,3.55,2.73,1.16,0.82,0.06,0.07,4259373,0
1722037290,0,5.55,4.73,1.71,1.4,0.06,0.07,4259390,0
1722037290,0,5.55,4.73,1.27,1.06,0.07,0.07,4259408,0
1722037290,0,5.55,4.73,0.81,0.68,0.07,0.08,4259425,0
1722037290,0,3.55,3.73,-0.31,0.01,0.07,0.08,4259442,0
1722037290,0,2.55,2.73,-0.79,-0.5,0.08,0.08,4259460,0
1722037290,0,2.55,2.73,-0.63,-0.43,0.08,0.09,4259477,0
1722037290,0,2.55,1.73,-0.41,-0.68,0.09,0.09,4259495,0
1722037290,0,2.55,1.73,-0.24,-0.51,0.09,0.09,4259512,0
1722037290,0,2.55,1.73,-0.14,-0.32,0.09,0.09,4259529,0
1722037290,0,1.55,1.73,-0.47,-0.19,0.1,0.1,4259547,0
1722037290,0,2.55,0.73,0.01,-0.5,0.1,0.1,4259564,0
1722037290,0,1.55,0.73,-0.31,-0.4,0.1,0.1,4259582,0
1722037290,0,1.55,0.73,-0.26,-0.26,0.1,0.1,4259599,0
1722037290,0,1.55,0.73,-0.18,-0.16,0.1,0.1,4259617,0
1722037290,0,1.55,0.73,-0.11,-0.09,0.1,0.1,4259634,0
1722037290,0,0.55,0.73,-0.46,-0.05,0.1,0.1,4259651,0
1722037290,0,0.55,0.73,-0.37,-0.03,0.1,0.1,4259669,0
1722037290,0,0.55,0.73,-0.24,-0.02,0.1,0.1,4259686,0
1722037290,0,0.55,0.73,-0.15,-0.01,0.1,0.1,4259704,0
1722037290,0,0.55,0.73,-0.09,-0.01,0.1,0.1,4259721,0
1722037290,0,0.55,1.73,-0.05,0.39,0.1,0.1,4259738,0
1722037290,0,0.55,1.73,-0.03,0.34,0.09,0.09,4259756,0
1722037291,0,0.55,1.73,-0.02,0.22,0.09,0.09,4259773,0
1722037291,0,1.55,1.73,0.38,0.14,0.09,0.09,4259791,0
1722037291,0,1.55,1.73,0.33,0.08,0.09,0.09,4259807,0
1722037291,0,2.55,1.73,0.61,0.05,0.09,0.09,4259824,0
1722037291,0,1.55,1.73,0.08,0.03,0.09,0.09,4259842,0
1722037291,0,2.55,1.73,0.36,0.01,0.09,0.08,4259859,0
1722037291,0,2.55,1.73,0.29,0.01,0.09,0.08,4259877,0
1722037291,0,2.55,1.73,0.19,0,0.09,0.08,4259894,0
1722037291,0,2.55,1.73,0.12,0,0.09,0.08,4259910,0
1722037291,0,2.55,1.73,0.07,0,0.09,0.08,4259928,0
1722037291,0,2.55,0.73,0.04,-0.39,0.09,0.08,4259945,0
1722037291,0,2.55,0.73,0.02,-0.34,0.09,0.07,4259963,0
1722037291,0,1.55,0.73,-0.38,-0.22,0.08,0.07,4259980,0
1722037291,0,1.55,0.73,-0.33,-0.14,0.08,0.07,4259997,0
1722037291,0,1.55,0.73,-0.22,-0.08,0.08,0.07,4260015,0
1722037291,0,0.55,-0.27,-0.53,-0.44,0.08,0.07,4260032,0
1722037291,0,0.55,0.73,-0.42,0.03,0.08,0.07,4260050,0
1722037291,0,-0.45,-0.27,-0.66,-0.29,0.08,0.07,4260067,0
1722037291,0,-0.45,-0.27,-0.5,-0.26,0.08,0.07,4260086,0
1722037291,0,-1.45,0.73,-0.71,0.22,0.08,0.07,4260103,0
1722037291,0,-5.45,0.73,-2.1,0.23,0.09,0.07,4260120,0
1722037291,1,-4.45,-0.27,-1.29,-0.23,0.09,0.07,4260138,0
1722037291,1,-4.45,-0.27,-0.76,-0.24,0.09,0.07,4260155,0
1722037291,1,-2.45,-2.27,0.35,-0.95,0.1,0.07,4260173,0
1722037291,1,-0.45,-7.27,1.22,-2.74,0.1,0.07,4260190,0
1722037291,1,0.55,-16.27,1.38,-5.73,0.11,0.08,4260207,0
1722037291,1,1.55,-26.27,1.37,-8.39,0.12,0.1,4260225,0
1722037291,1,2.55,-44.27,1.34,-13.32,0.13,0.14,4260243,0
1722037291,1,3.55,-64.27,1.31,-17.9,0.14,0.23,4260261,0
1722037291,1,4.55,-89.27,1.3,-22.96,0.15,0.4,4260278,0
1722037291,1,3.55,-128.27,0.5,-32.05,0.15,0.71,4260295,0
1722037291,1,2.55,-150.27,-0.18,-32.32,0.16,1.22,4260314,0
1722037291,1,2.55,-159.27,-0.24,-25.92,0.17,1.9,4260331,0
1722037291,0,1.55,-157.27,-0.57,-16.06,0.17,2.7,4260349,0
1722037291,0,-0.45,-148.27,-1.23,-5.92,0.18,3.52,4260367,0
1722037291,0,-1.45,-135.27,-1.36,2.71,0.19,4.34,4260385,0
1722037291,0,-1.45,-121.27,-0.96,8.82,0.2,7.13,4260438,0
1722037291,0,-2.45,-77.27,-0.43,16.88,0.21,8.19,4260455,0
1722037291,0,-2.45,-77.27,-0.43,16.88,0.21,8.19,4260455,0
1722037291,0,-2.45,-58.27,-0.25,19.41,0.21,9.29,4260473,0
1722037291,0,-2.45,-25.27,-0.14,26.81,0.21,10.48,4260491,0
1722037291,0,-2.45,17.73,-0.08,36.68,0.22,11.93,4260508,0
1722037291,0,-2.45,55.73,-0.05,41.94,0.22,13.83,4260526,0
1722037291,0,-1.45,83.73,0.37,40.87,0.22,16.31,4260543,0
1722037291,0,-0.45,103.73,0.72,35.94,0.22,19.35,4260562,0
1722037291,0,-0.45,114.73,0.55,28.34,0.22,22.78,4260579,0
1722037291,0,-0.45,119.73,0.36,20.29,0.22,26.39,4260597,0
1722037291,0,-0.45,118.73,0.21,12.28,0.22,30,4260614,0
1722037291,0,0.55,114.73,0.52,5.58,0.21,33.45,4260632,0
1722037291,0,0.55,108.73,0.41,0.38,0.21,36.57,4260650,0
1722037291,0,0.55,102.73,0.26,-2.96,0.21,39.34,4260667,0
1722037291,0,0.55,94.73,0.16,-5.75,0.21,41.65,4260685,0
1722037291,0,-0.45,86.73,-0.3,-7.59,0.21,43.41,4260702,0
1722037291,0,0.55,78.73,0.11,-8.7,0.21,44.6,4260719,0
1722037291,0,0.55,71.73,0.14,-8.95,0.2,45.28,4260737,0
1722037291,0,0.55,64.73,0.1,-8.98,0.2,45.58,4260754,0
1722037292,0,0.55,58.73,0.07,-8.57,0.2,45.62,4260773,0
1722037292,0,0.55,52.73,0.04,-8.21,0.2,45.58,4260790,0
1722037292,0,1.55,46.73,0.42,-7.98,0.19,45.6,4260807,0
1722037292,0,2.55,41.73,0.74,-7.44,0.19,45.76,4260825,0
1722037292,0,1.55,36.73,0.18,-7.02,0.19,46,4260842,0
1722037292,0,2.55,31.73,0.42,-6.75,0.18,46.26,4260860,0
1722037292,0,2.55,28.73,0.33,-5.8,0.18,46.47,4260877,0
1722037292,0,2.55,24.73,0.21,-5.42,0.18,46.62,4260894,0
1722037292,0,2.55,22.73,0.13,-4.47,0.18,46.67,4260912,0
1722037292,0,2.55,19.73,0.07,-4.11,0.18,46.62,4260929,0
1722037292,0,1.55,17.73,-0.35,-3.57,0.17,46.46,4260948,0
1722037292,0,0.55,14.73,-0.71,-3.55,0.17,46.21,4260965,0
1722037292,0,0.55,13.73,-0.55,-2.85,0.17,45.85,4260983,0
1722037292,0,0.55,11.73,-0.35,-2.64,0.17,45.41,4261000,0
1722037292,0,-0.45,10.73,-0.6,-2.18,0.17,44.87,4261017,0
1722037292,0,-0.45,9.73,-0.46,-1.82,0.17,44.25,4261036,0
1722037292,0,-0.45,8.73,-0.29,-1.59,0.17,43.55,4261053,0
1722037292,0,-0.45,8.73,-0.18,-1.06,0.17,42.78,4261071,0
1722037292,0,-0.45,6.73,-0.1,-1.43,0.17,41.97,4261088,0
1722037292,0,0.55,6.73,0.34,-1.05,0.17,41.11,4261105,0
1722037292,0,-0.45,6.73,-0.09,-0.66,0.17,40.23,4261123,0
1722037292,0,0.55,5.73,0.26,-0.79,0.17,39.31,4261140,0
1722037292,0,0.55,5.73,0.24,-0.56,0.17,38.37,4261158,0
1722037292,0,1.55,4.73,0.55,-0.75,0.16,37.42,4261175,0
1722037292,0,1.55,3.73,0.44,-0.94,0.16,36.47,4261192,0
1722037292,0,1.55,2.73,0.28,-1.07,0.16,35.54,4261210,0
1722037292,0,1.55,2.73,0.17,-0.77,0.16,34.61,4261227,0
1722037292,0,1.55,2.73,0.1,-0.48,0.16,33.7,4261246,0
1722037292,0,2.55,1.73,0.45,-0.68,0.16,32.81,4261263,0
1722037292,0,1.55,1.73,-0.02,-0.5,0.15,31.92,4261281,0
1722037292,0,1.55,0.73,-0.1,-0.71,0.15,31.07,4261298,0
1722037292,0,0.55,0.73,-0.47,-0.53,0.15,30.24,4261315,0
1722037292,0,-0.45,-0.27,-0.78,-0.73,0.15,29.43,4261333,0
1722037292,0,-0.45,0.73,-0.59,-0.14,0.15,28.63,4261350,0
1722037292,0,-1.45,0.73,-0.77,0,0.15,27.85,4261368,0
1722037292,0,-1.45,0.73,-0.56,0.02,0.15,27.07,4261386,0
1722037292,0,-1.45,1.73,-0.35,0.41,0.15,26.3,4261403,0
1722037292,0,-1.45,2.73,-0.21,0.74,0.15,25.57,4261421,0
1722037292,0,-1.45,2.73,-0.12,0.57,0.15,24.85,4261438,0
1722037292,0,-1.45,1.73,-0.07,-0.03,0.15,24.15,4261456,0
1722037292,0,-0.45,1.73,0.35,-0.12,0.15,23.45,4261473,0
1722037292,0,-0.45,0.73,0.32,-0.49,0.15,22.78,4261490,0
1722037292,0,0.55,-0.27,0.6,-0.79,0.15,22.13,4261508,0
1722037292,0,0.55,-1.27,0.47,-0.99,0.15,21.51,4261525,0
1722037292,0,1.55,-1.27,0.69,-0.72,0.15,20.92,4261544,0
1722037292,0,1.55,-2.27,0.52,-0.84,0.15,20.36,4261561,0
1722037292,0,1.55,-2.27,0.33,-0.6,0.15,19.81,4261579,0
1722037292,0,1.55,-3.27,0.19,-0.77,0.15,19.28,4261596,0
1722037292,0,1.55,-3.27,0.11,-0.56,0.15,18.77,4261613,0
1722037292,0,1.55,-3.27,0.06,-0.35,0.15,18.28,4261631,0
1722037292,0,0.55,-4.27,-0.36,-0.6,0.15,17.8,4261648,0
1722037292,0,0.55,-4.27,-0.32,-0.46,0.15,17.34,4261666,0
1722037292,0,-0.45,-3.27,-0.61,0.1,0.15,16.89,4261684,0
1722037292,0,-0.45,-4.27,-0.47,-0.23,0.15,16.44,4261701,0
1722037292,0,-0.45,-4.27,-0.3,-0.21,0.15,15.99,4261719,0
1722037292,0,-0.45,-3.27,-0.18,0.25,0.15,15.55,4261736,0
1722037292,0,-1.45,-3.27,-0.5,0.25,0.15,15.12,4261754,0
1722037293,0,-1.45,-3.27,-0.4,0.17,0.15,14.7,4261772,0
1722037293,0,-1.45,-2.27,-0.26,0.5,0.15,14.28,4261789,0
1722037293,0,-0.45,-2.27,0.24,0.4,0.15,13.88,4261807,0
1722037293,0,-0.45,-2.27,0.25,0.26,0.15,13.49,4261824,0
1722037293,0,0.55,-2.27,0.57,0.16,0.15,13.1,4261842,0
1722037293,0,-0.45,-2.27,0.05,0.09,0.14,12.72,4261859,0
1722037293,0,0.55,-1.27,0.34,0.44,0.14,12.36,4261877,1
1722037293,0,0.55,-2.27,0.29,-0.03,0.14,12.01,4261894,1
1722037293,0,0.55,-2.27,0.19,-0.1,0.14,11.67,4261911,1
1722037293,0,1.55,-2.27,0.51,-0.08,0.14,11.33,4261929,1
1722037293,0,1.55,-3.27,0.4,-0.44,0.14,11.01,4261947,1
1722037293,0,1.55,-5.27,0.26,-1.15,0.14,10.71,4261965,1
1722037293,0,1.55,-7.27,0.16,-1.7,0.14,10.42,4261982,1
1722037293,0,1.55,-10.27,0.09,-2.45,0.14,10.16,4261999,1
1722037293,0,0.55,-14.27,-0.34,-3.39,0.14,9.94,4262017,1
1722037293,0,-0.45,-17.27,-0.7,-3.68,0.14,9.77,4262034,1
1722037293,0,-0.45,-20.27,-0.54,-3.77,0.14,9.62,4262053,1
1722037293,0,-1.45,-21.27,-0.74,-3.01,0.14,9.51,4262070,1
1722037293,0,-3.45,-22.27,-1.33,-2.35,0.14,9.43,4262087,1
1722037293,0,0.55,-21.27,0.55,-1.12,0.14,9.36,4262105,1
1722037293,0,3.55,-20.27,1.88,-0.18,0.14,9.28,4262122,1
1722037293,0,4.55,-18.27,1.91,0.82,0.15,9.21,4262140,1
1722037293,0,6.55,-16.27,2.11,1.52,0.16,9.13,4262157,1
1722037293,0,7.55,-14.27,1.89,1.95,0.17,9.06,4262174,1
1722037293,0,5.55,-12.27,0.48,2.21,0.18,8.97,4262192,0
1722037293,0,7.55,-9.27,0.88,2.75,0.19,8.88,4262209,0
1722037293,0,6.55,-7.27,0.28,2.78,0.2,8.77,4262227,0
1722037293,0,7.55,-5.27,0.49,2.71,0.21,8.67,4262244,0
1722037293,0,5.55,-2.27,-0.41,3.04,0.22,8.57,4262262,0
1722037293,0,3.55,-0.27,-1.22,2.94,0.23,8.5,4262279,0
1722037293,0,4.55,1.73,-0.59,2.81,0.24,8.45,4262296,0
1722037293,0,4.55,3.73,-0.3,2.7,0.24,8.41,4262314,0
1722037293,0,1.55,4.73,-1.34,2.24,0.25,8.39,4262331,0
1722037293,0,-0.45,6.73,-1.89,2.26,0.25,8.37,4262349,0
1722037293,0,-0.45,8.73,-1.39,2.35,0.26,8.34,4262366,0
1722037293,0,-0.45,8.73,-0.88,1.64,0.26,8.31,4262383,0
1722037293,0,-1.45,9.73,-0.92,1.41,0.27,8.27,4262401,0
1722037293,0,-3.45,9.73,-1.43,0.93,0.28,8.22,4262418,0
1722037293,0,-3.45,9.73,-1.07,0.57,0.29,8.14,4262436,0
1722037293,0,-3.45,8.73,-0.68,-0.06,0.3,8.04,4262453,0
1722037293,0,-3.45,9.73,-0.41,0.24,0.3,7.92,4262470,0
1722037293,0,-3.45,8.73,-0.23,-0.17,0.31,7.78,4262488,0
1722037293,0,-2.45,8.73,0.26,-0.19,0.32,7.63,4262505,0
1722037293,0,-1.45,7.73,0.66,-0.53,0.32,7.46,4262523,0
1722037293,0,-1.45,6.73,0.52,-0.81,0.32,7.29,4262540,0
1722037293,0,-1.45,5.73,0.34,-1,0.33,7.11,4262557,0
1722037293,0,-1.45,5.73,0.2,-0.73,0.33,6.94,4262576,0
1722037293,0,-0.45,4.73,0.51,-0.85,0.32,6.77,4262593,0
1722037293,0,0.55,4.73,0.8,-0.61,0.32,6.6,4262610,0
1722037293,0,0.55,2.73,0.6,-1.17,0.32,6.44,4262627,0
1722037293,0,0.55,2.73,0.38,-0.9,0.32,6.3,4262645,0
1722037293,0,-0.45,1.73,-0.17,-0.97,0.32,6.17,4262662,0
1722037293,0,-0.45,1.73,-0.21,-0.68,0.31,6.04,4262680,0
1722037293,0,-0.45,1.73,-0.15,-0.42,0.31,5.91,4262698,0
1722037293,0,-1.45,0.73,-0.49,-0.64,0.31,5.79,4262715,0
1722037293,0,-1.45,-0.27,-0.39,-0.87,0.3,5.67,4262733,0
1722037293,0,-1.45,-0.27,-0.26,-0.64,0.3,5.55,4262750,0
1722037294,0,-1.45,0.73,-0.15,-0.01,0.3,5.43,4262767,0
1722037294,0,-1.45,-0.27,-0.09,-0.3,0.29,5.32,4262785,0
1722037294,0,-1.45,-0.27,-0.05,-0.25,0.29,5.19,4262803,0
1722037294,0,-1.45,-0.27,-0.03,-0.17,0.28,5.07,4262821,0
1722037294,0,-1.45,-0.27,-0.02,-0.1,0.28,4.94,4262838,0
1722037294,0,-0.45,0.73,0.38,0.33,0.27,4.82,4262855,0
1722037294,0,-1.45,0.73,-0.06,0.3,0.27,4.69,4262873,0
1722037294,0,-0.45,0.73,0.28,0.2,0.26,4.57,4262890,0
1722037294,0,-0.45,0.73,0.25,0.13,0.26,4.45,4262908,0
1722037294,0,-0.45,0.73,0.17,0.07,0.25,4.32,4262925,0
1722037294,0,-0.45,1.73,0.1,0.44,0.25,4.2,4262942,0
1722037294,0,0.55,2.73,0.45,0.75,0.24,4.09,4262959,0
1722037294,0,-0.45,2.73,-0.02,0.57,0.24,3.98,4262976,0
1722037294,0,-0.45,3.73,-0.09,0.76,0.23,3.88,4262994,0
1722037294,0,-0.45,2.73,-0.08,0.16,0.23,3.79,4263011,0
1722037294,0,0.55,1.73,0.34,-0.38,0.22,3.69,4263029,0
1722037294,0,-0.45,0.73,-0.09,-0.75,0.22,3.6,4263047,0
1722037294,0,0.55,-1.27,0.26,-1.36,0.21,3.52,4263064,0
1722037294,0,-0.45,-1.27,-0.15,-1.05,0.21,3.45,4263082,0
1722037294,0,-0.45,-2.27,-0.18,-1.06,0.21,3.39,4263099,0
1722037294,0,-0.45,-2.27,-0.13,-0.74,0.2,3.32,4263117,0
1722037294,0,-1.45,-2.27,-0.47,-0.46,0.2,3.26,4263134,0
1722037294,0,-1.45,-2.27,-0.38,-0.27,0.2,3.2,4263151,0
1722037294,0,-1.45,-2.27,-0.25,-0.15,0.19,3.14,4263170,0
1722037294,0,-1.45,-2.27,-0.15,-0.09,0.19,3.08,4263187,0
1722037294,0,-1.45,-2.27,-0.09,-0.05,0.19,3.01,4263205,0
1722037294,0,-1.45,-1.27,-0.05,0.37,0.18,2.95,4263222,0
1722037294,0,-1.45,-1.27,-0.03,0.32,0.18,2.89,4263239,0
1722037294,0,-0.45,-1.27,0.38,0.22,0.18,2.82,4263257,0
1722037294,0,-0.45,-1.27,0.33,0.13,0.18,2.75,4263274,0
